,level_0,id,date,price,bedrooms,bathrooms,sqft_living,sqft_lot,floors,waterfront,view,condition,grade,sqft_above,sqft_basement,yr_built,yr_renovated,zipcode,lat,long,sqft_living15,sqft_lot15,median_price,status,x% lower,estimate_profit,estimate_profit%,x%_lower,hypothesis
6500,6500,2570300240,2014-05-29,405000.0,5,1.75,1880,10000,1.0,0,0,3,7,960.0,920,1963,0,98034,47.7182,-122.201,1580,10000,461037.176,Buy,7.954545454545459,56037.17599999998,13.8,12.2,H8
6501,6501,9527000090,2015-03-18,425000.0,3,2.25,1890,8400,1.0,0,0,3,8,1520.0,370,1977,0,98034,47.7103,-122.232,1830,7980,462710.778,Buy,3.409090909090906,37710.77799999999,8.9,8.1,H8
6502,6502,3955800080,2014-12-29,420000.0,5,1.5,1890,10880,1.0,0,0,3,7,1890.0,0,1962,0,98034,47.7196,-122.197,1670,9750,462710.778,Buy,4.545454545454541,42710.77799999999,10.2,9.2,H8
6503,6503,8564500240,2014-05-27,415000.0,5,1.5,1900,10226,1.0,0,0,3,7,1130.0,770,1961,0,98034,47.7226,-122.227,1690,10227,464384.38,Buy,5.681818181818176,49384.380000000005,11.9,10.6,H8
6504,6504,7696300080,2014-09-14,340000.0,4,1.75,1900,7313,1.0,0,0,3,7,1900.0,0,1973,0,98034,47.7311,-122.232,1420,7384,464384.38,Buy,22.72727272727273,124384.38,36.6,26.8,H8
6505,6505,3558910570,2015-01-16,450000.0,5,2.5,1900,9460,1.0,0,0,3,7,1190.0,710,1969,0,98034,47.7096,-122.202,1940,8360,464384.38,Not Buy,0.0,14384.380000000005,3.2,3.1,H8
6506,6506,7980900011,2015-04-27,412450.0,3,2.0,1910,13505,1.0,0,0,3,8,1910.0,0,1955,0,98034,47.7114,-122.23,2010,8000,466057.98199999996,Buy,6.261363636363637,53607.98199999996,13.0,11.5,H8
6507,6507,3574800520,2014-06-20,441000.0,3,2.75,1910,7280,1.0,0,0,3,7,1160.0,750,1979,0,98034,47.7319,-122.224,1710,8152,466057.98199999996,Not Buy,0.0,25057.98199999996,5.7,5.4,H8
6508,6508,8651730290,2014-08-05,445000.0,4,3.25,1960,7200,2.0,0,0,3,7,1960.0,0,1979,0,98034,47.7291,-122.218,1980,7529,474425.99199999997,Not Buy,0.0,29425.99199999997,6.6,6.2,H8
6509,6509,2558610070,2015-02-17,400000.0,4,2.25,1970,8941,2.0,0,0,3,7,1970.0,0,1973,0,98034,47.7223,-122.172,1880,7793,476099.594,Buy,9.090909090909093,76099.59399999998,19.0,16.0,H8
6510,6510,3558910490,2014-07-31,450000.0,4,1.75,1980,7350,1.0,0,0,3,7,1430.0,550,1973,0,98034,47.7088,-122.202,1870,7920,477773.196,Not Buy,0.0,27773.195999999996,6.2,5.8,H8
6511,6511,8663310010,2014-12-26,455000.0,3,2.5,1980,7309,2.0,0,0,3,7,1980.0,0,1993,0,98034,47.7257,-122.172,2060,9681,477773.196,Not Buy,0.0,22773.195999999996,5.0,4.8,H8
6512,6512,1138000830,2014-09-09,310000.0,3,1.0,1990,7173,1.0,0,0,3,7,1990.0,0,1972,0,98034,47.7116,-122.213,1320,7245,479446.798,Buy_SRP,29.54545454545454,169446.798,54.7,35.3,H8
6513,6513,3764650050,2014-07-30,463000.0,3,2.5,2010,4195,2.0,0,0,3,8,2010.0,0,1998,0,98034,47.732,-122.197,2010,5779,482794.002,Not Buy,0.0,19794.00199999998,4.3,4.1,H8
6514,6514,7955060010,2014-06-13,440000.0,4,2.25,2010,7575,1.0,0,0,3,7,1220.0,790,1974,0,98034,47.7328,-122.2,1820,7831,482794.002,Buy,0.0,42794.00199999998,9.7,8.9,H8
6515,6515,3764650070,2014-12-16,471000.0,3,2.5,2010,4059,2.0,0,0,3,8,2010.0,0,1998,0,98034,47.7317,-122.197,2010,5779,482794.002,Not Buy,0.0,11794.001999999979,2.5,2.4,H8
6516,6516,3755100005,2014-07-30,310000.0,3,2.0,2010,12950,1.0,0,0,3,8,2010.0,0,1953,0,98034,47.7222,-122.229,1490,10181,482794.002,Buy_SRP,29.54545454545454,172794.00199999998,55.7,35.8,H8
6517,6517,7016300050,2014-07-23,420000.0,4,2.5,2030,8100,1.0,0,0,3,7,1150.0,880,1973,0,98034,47.7404,-122.186,1770,8071,486141.206,Buy,4.545454545454541,66141.206,15.7,13.6,H8
6518,6518,2558630350,2015-03-21,462000.0,4,2.5,2060,6958,1.0,0,0,3,7,1220.0,840,1974,0,98034,47.7251,-122.168,1760,7350,491162.012,Not Buy,0.0,29162.011999999988,6.3,5.9,H8
6519,6519,3876300310,2014-10-22,439000.0,4,2.25,2060,10070,2.0,0,0,3,7,2060.0,0,1975,0,98034,47.7258,-122.177,2060,8155,491162.012,Buy,0.2272727272727315,52162.01199999999,11.9,10.6,H8
6520,6520,3840700653,2014-12-12,436000.0,4,2.75,2080,9600,1.0,0,0,3,8,1240.0,840,1979,0,98034,47.7149,-122.235,1880,9525,494509.21599999996,Buy,0.9090909090909038,58509.21599999996,13.4,11.8,H8
6521,6521,1441800250,2015-01-26,440000.0,4,2.25,2080,15750,1.0,0,0,3,8,1460.0,620,1976,0,98034,47.7225,-122.2,1960,10500,494509.21599999996,Buy,0.0,54509.21599999996,12.4,11.0,H8
6522,6522,3876311390,2015-01-20,456500.0,3,2.25,2090,9163,1.0,0,0,3,7,1460.0,630,1975,0,98034,47.7334,-122.167,1960,7713,496182.81799999997,Not Buy,0.0,39682.81799999997,8.7,8.0,H8
6523,6523,9477101280,2014-12-30,424950.0,3,1.75,2090,7505,1.0,0,0,3,7,2090.0,0,1967,0,98034,47.7326,-122.194,1510,7416,496182.81799999997,Buy,3.420454545454543,71232.81799999997,16.8,14.4,H8
6524,6524,927200380,2015-04-20,465000.0,4,2.5,2090,12833,1.0,0,0,3,7,1220.0,870,1969,0,98034,47.7266,-122.175,1740,11200,496182.81799999997,Not Buy,0.0,31182.81799999997,6.7,6.3,H8
6525,6525,251200240,2014-07-25,491500.0,4,2.75,2100,7236,1.0,0,0,3,8,1400.0,700,1979,0,98034,47.7267,-122.232,1900,7519,497856.42,Not Buy,0.0,6356.419999999984,1.3,1.3,H8
6526,6526,3760100200,2014-10-06,395000.0,5,1.75,2100,9599,1.0,0,0,3,7,1060.0,1040,1961,0,98034,47.7097,-122.216,1680,10712,497856.42,Buy,10.22727272727273,102856.41999999998,26.0,20.7,H8
6527,6527,6918710340,2014-08-22,385000.0,3,2.25,2110,8000,2.0,0,0,3,8,2110.0,0,1975,0,98034,47.7311,-122.204,1740,7270,499530.022,Buy,12.5,114530.022,29.7,22.9,H8
6528,6528,2592400250,2015-01-07,445000.0,4,2.25,2130,7200,2.0,0,0,3,7,2130.0,0,1972,0,98034,47.7152,-122.168,1990,7200,502877.22599999997,Not Buy,0.0,57877.225999999966,13.0,11.5,H8
6529,6529,8651710190,2014-10-24,502000.0,4,2.25,2140,10943,1.0,0,0,3,7,1550.0,590,1977,0,98034,47.7271,-122.215,2350,9000,504550.828,Not Buy,0.0,2550.8279999999795,0.5,0.5,H8
6530,6530,2570300130,2015-03-17,414999.0,4,2.5,2150,10098,1.0,0,0,3,7,1090.0,1060,1963,0,98034,47.7166,-122.201,1880,10000,506224.43,Buy,5.6820454545454595,91225.43,22.0,18.0,H8
6531,6531,2296700470,2014-11-06,465000.0,4,2.5,2170,7700,1.0,0,0,3,7,1420.0,750,1969,0,98034,47.7216,-122.219,1710,7770,509571.63399999996,Not Buy,0.0,44571.63399999996,9.6,8.7,H8
6532,6532,5422500110,2014-07-25,455000.0,3,2.25,2180,6850,1.0,0,0,3,7,1750.0,430,1973,0,98034,47.7246,-122.217,1740,7016,511245.236,Not Buy,0.0,56245.235999999975,12.4,11.0,H8
6533,6533,1974200020,2015-02-20,450000.0,4,1.75,2190,9752,1.0,0,0,3,8,2190.0,0,1964,0,98034,47.7108,-122.239,2040,9964,512918.838,Not Buy,0.0,62918.83799999999,14.0,12.3,H8
6534,6534,3558900590,2014-11-25,360000.0,6,1.75,2230,10080,1.0,0,0,3,7,1390.0,840,1969,0,98034,47.7089,-122.201,2110,8475,519613.246,Buy,18.181818181818176,159613.24599999998,44.3,30.7,H8
6535,6535,3558900590,2015-03-24,692500.0,6,1.75,2230,10080,1.0,0,0,3,7,1390.0,840,1969,0,98034,47.7089,-122.201,2110,8475,519613.246,Not Buy,0.0,159613.24599999998,44.3,-33.3,H8
6536,6536,2558700090,2014-05-06,455000.0,5,2.5,2240,7770,1.0,0,0,3,7,1340.0,900,1978,0,98034,47.7198,-122.171,1820,7770,521286.848,Not Buy,0.0,66286.848,14.6,12.7,H8
6537,6537,855700170,2015-02-25,482000.0,4,2.25,2240,8322,2.0,0,0,3,8,2240.0,0,1979,0,98034,47.728,-122.206,2240,6448,521286.848,Not Buy,0.0,39286.848,8.2,7.5,H8
6538,6538,4055700345,2014-07-14,497000.0,3,1.5,2240,28750,1.0,0,0,3,8,1620.0,620,1956,0,98034,47.7137,-122.254,3200,23873,521286.848,Not Buy,0.0,24286.847999999998,4.9,4.7,H8
6539,6539,1441800010,2014-12-08,459900.0,3,2.25,2250,8000,1.0,0,0,3,8,1460.0,790,1976,0,98034,47.7229,-122.202,1930,9000,522960.44999999995,Not Buy,0.0,63060.44999999995,13.7,12.1,H8
6540,6540,9477201620,2014-05-16,446000.0,4,2.25,2270,7800,1.0,0,0,3,7,1290.0,980,1977,0,98034,47.7278,-122.192,1480,7280,526307.654,Not Buy,0.0,80307.65399999998,18.0,15.3,H8
6541,6541,3275000090,2015-04-21,420000.0,4,2.25,2270,9100,2.0,0,0,3,7,2270.0,0,1978,0,98034,47.7242,-122.17,1710,7910,526307.654,Buy,4.545454545454541,106307.65399999998,25.3,20.2,H8
6542,6542,1974300020,2014-08-27,380000.0,4,2.5,2270,11500,1.0,0,0,3,8,1540.0,730,1967,0,98034,47.7089,-122.241,2020,10918,526307.654,Buy,13.636363636363635,146307.65399999998,38.5,27.8,H8
6543,6543,1974300020,2015-02-18,624900.0,4,2.5,2270,11500,1.0,0,0,3,8,1540.0,730,1967,0,98034,47.7089,-122.241,2020,10918,526307.654,Not Buy,0.0,146307.65399999998,38.5,-18.7,H8
6544,6544,3764650010,2015-05-13,500000.0,3,2.5,2300,4307,2.0,0,0,3,8,2300.0,0,1998,0,98034,47.7326,-122.197,2010,4307,531328.46,Not Buy,0.0,31328.459999999963,6.3,5.9,H8
6545,6545,3876310860,2015-03-30,350000.0,4,1.75,2310,9002,1.0,0,0,3,7,1780.0,530,1970,0,98034,47.731,-122.166,2090,8814,533002.0619999999,Buy,20.45454545454546,183002.06199999992,52.3,34.3,H8
6546,6546,7905370440,2014-10-10,469950.0,5,2.5,2310,8303,1.0,0,0,3,7,1300.0,1010,1975,0,98034,47.7212,-122.211,1930,8303,533002.0619999999,Not Buy,0.0,63052.06199999992,13.4,11.8,H8
6547,6547,1973800150,2015-04-02,480000.0,4,2.25,2330,14190,1.0,0,0,3,8,1740.0,590,1962,0,98034,47.718,-122.242,2330,14190,536349.2660000001,Not Buy,0.0,56349.26600000006,11.7,10.5,H8
6548,6548,7905370390,2014-10-09,475000.0,5,2.5,2340,7200,1.0,0,0,3,7,1300.0,1040,1975,0,98034,47.7206,-122.211,1930,7221,538022.868,Not Buy,0.0,63022.86800000002,13.3,11.7,H8
6549,6549,3574800860,2014-10-07,440000.0,3,1.75,2350,7641,1.0,0,0,3,7,1510.0,840,1978,0,98034,47.7307,-122.219,2190,7500,539696.47,Buy,0.0,99696.46999999997,22.7,18.5,H8
6550,6550,3574801110,2014-11-25,405000.0,4,2.75,2360,7716,1.0,0,0,3,7,1390.0,970,1978,0,98034,47.7301,-122.223,2160,8794,541370.0719999999,Buy,7.954545454545459,136370.07199999993,33.7,25.2,H8
6551,6551,565300110,2014-12-16,432500.0,3,2.5,2390,6435,1.0,0,0,3,8,1600.0,790,1978,0,98034,47.726,-122.194,2020,7300,546390.878,Buy,1.7045454545454586,113890.87800000003,26.3,20.8,H8
6552,6552,5415300060,2014-08-13,435000.0,6,3.5,2400,8620,2.0,0,0,3,8,1640.0,760,1987,0,98034,47.7152,-122.162,1940,7350,548064.48,Buy,1.1363636363636354,113064.47999999998,26.0,20.6,H8
6553,6553,1974200060,2015-04-24,525000.0,4,2.5,2400,10070,1.0,0,0,3,7,1510.0,890,1967,0,98034,47.7104,-122.24,2030,9964,548064.48,Not Buy,0.0,23064.47999999998,4.4,4.2,H8
6554,6554,1437910090,2015-01-28,520000.0,4,2.5,2410,6440,1.0,0,0,3,8,1550.0,860,1974,0,98034,47.7153,-122.191,2330,6938,549738.0819999999,Not Buy,0.0,29738.081999999937,5.7,5.4,H8
6555,6555,518000040,2015-01-02,440000.0,4,2.75,2420,10200,1.0,0,0,3,8,1220.0,1200,1962,0,98034,47.72,-122.236,2240,9750,551411.684,Buy,0.0,111411.68400000001,25.3,20.2,H8
6556,6556,8663310050,2014-10-06,510000.0,4,2.5,2440,10423,1.0,0,0,3,7,2440.0,0,1955,1993,98034,47.725,-122.172,1990,7758,554758.888,Not Buy,0.0,44758.888000000035,8.8,8.1,H8
6557,6557,3211600140,2015-02-09,475000.0,3,1.75,2490,7210,1.0,0,0,3,7,1290.0,1200,1972,0,98034,47.726,-122.198,1610,7210,563126.898,Not Buy,0.0,88126.89800000004,18.6,15.6,H8
6558,6558,2888000020,2015-03-02,455000.0,5,2.0,2500,7860,1.0,0,0,3,7,1040.0,1460,1963,0,98034,47.7212,-122.226,2060,9684,564800.5,Not Buy,0.0,109800.5,24.1,19.4,H8
6559,6559,8663280160,2015-03-05,545000.0,5,2.5,2520,7863,1.0,0,0,3,7,1500.0,1020,1981,0,98034,47.7096,-122.199,2030,8580,568147.7039999999,Not Buy,0.0,23147.70399999991,4.2,4.1,H8
6560,6560,8650300190,2014-05-21,567000.0,3,2.5,2540,6093,2.0,0,0,3,9,2540.0,0,1999,0,98034,47.7042,-122.236,2540,5924,571494.908,Not Buy,0.0,4494.908000000054,0.8,0.8,H8
6561,6561,866400040,2014-10-13,540000.0,5,3.0,2570,5590,1.0,0,0,3,8,1580.0,990,2009,0,98034,47.7271,-122.228,2020,10500,576515.7139999999,Not Buy,0.0,36515.71399999992,6.8,6.3,H8
6562,6562,7905380080,2015-02-26,330000.0,5,2.5,2620,12763,1.0,0,0,3,7,1400.0,1220,1979,0,98034,47.72,-122.213,2390,9156,584883.7239999999,Buy,25.0,254883.72399999993,77.2,43.6,H8
6563,6563,3760500435,2015-01-14,570000.0,3,2.75,2730,11936,2.0,0,2,3,8,1530.0,1200,1978,0,98034,47.6987,-122.231,2810,12333,603293.3459999999,Not Buy,0.0,33293.3459999999,5.8,5.5,H8
6564,6564,8651720150,2014-07-21,492500.0,4,2.75,2760,18306,1.0,0,0,3,7,1630.0,1130,1978,0,98034,47.7302,-122.215,2470,9856,608314.152,Not Buy,0.0,115814.152,23.5,19.0,H8
6565,6565,8651720020,2014-05-12,505000.0,4,2.5,2780,6369,1.0,0,0,3,8,1590.0,1190,1978,0,98034,47.7284,-122.216,2170,7490,611661.3559999999,Not Buy,0.0,106661.35599999991,21.1,17.4,H8
6566,6566,3876200330,2014-06-26,451000.0,5,2.75,2830,8925,1.5,0,0,3,7,2830.0,0,1967,0,98034,47.731,-122.179,1700,8539,620029.3659999999,Not Buy,0.0,169029.36599999992,37.5,27.3,H8
6567,6567,3840700757,2014-06-19,585000.0,4,2.5,2840,11044,2.0,0,0,3,8,2840.0,0,2001,0,98034,47.7134,-122.237,1934,9605,621702.968,Not Buy,0.0,36702.96799999999,6.3,5.9,H8
6568,6568,3288301010,2014-06-25,585000.0,4,2.75,2890,6825,1.0,0,0,3,8,1560.0,1330,1973,0,98034,47.734,-122.182,1900,10120,630070.978,Not Buy,0.0,45070.978,7.7,7.2,H8
6569,6569,3574801500,2014-09-26,490000.0,4,2.5,3000,8645,2.0,0,0,3,8,3000.0,0,1985,0,98034,47.7315,-122.224,1930,8866,648480.6,Not Buy,0.0,158480.59999999998,32.3,24.4,H8
6570,6570,3876100940,2015-04-27,600000.0,4,1.75,3050,9440,1.0,0,0,3,8,1800.0,1250,1966,0,98034,47.7228,-122.183,2020,8660,656848.61,Not Buy,0.0,56848.609999999986,9.5,8.7,H8
6571,6571,3026059341,2014-12-11,549950.0,4,3.5,3090,10510,1.0,0,0,3,8,2190.0,900,1991,0,98034,47.7176,-122.214,2200,7408,663543.0179999999,Not Buy,0.0,113593.01799999992,20.7,17.1,H8
6572,6572,1974300060,2014-09-23,570000.0,4,2.75,3140,10918,1.0,0,0,3,8,1900.0,1240,1968,1986,98034,47.7086,-122.243,3170,10918,671911.0279999999,Not Buy,0.0,101911.02799999993,17.9,15.2,H8
6573,6573,4055700778,2014-11-14,523000.0,4,2.5,3180,20870,2.0,0,0,3,8,2120.0,1060,1967,0,98034,47.7176,-122.241,2700,14190,678605.436,Not Buy,0.0,155605.436,29.8,22.9,H8
6574,6574,9194102188,2014-10-09,675000.0,4,3.5,3190,6875,2.0,0,2,3,8,2120.0,1070,1999,0,98034,47.7082,-122.221,2550,6875,680279.038,Not Buy,0.0,5279.037999999942,0.8,0.8,H8
6575,6575,11300120,2014-06-30,635000.0,3,2.5,3350,4007,2.0,0,0,3,8,2550.0,800,2005,0,98034,47.7277,-122.207,2340,4167,707056.6699999999,Not Buy,0.0,72056.66999999993,11.3,10.2,H8
6576,6576,3876301140,2014-11-05,575000.0,5,2.25,3550,7992,2.0,0,0,3,8,3550.0,0,1968,0,98034,47.7285,-122.179,2110,7992,740528.71,Not Buy,0.0,165528.70999999996,28.8,22.4,H8
6577,6577,3756900027,2014-11-25,575000.0,8,3.0,3840,15990,1.0,0,0,3,7,2530.0,1310,1961,0,98034,47.7111,-122.211,1380,8172,789063.168,Not Buy,0.0,214063.16799999995,37.2,27.1,H8
6578,6578,2126059234,2014-09-24,650000.0,5,3.5,5110,10018,2.0,0,0,3,10,3850.0,1260,2003,0,98034,47.7261,-122.17,1790,10018,1001610.622,Not Buy,0.0,351610.622,54.1,35.1,H8
6579,6579,421049114,2014-10-09,128000.0,3,1.0,910,11117,1.0,0,0,3,7,910.0,0,1955,0,98003,47.3432,-122.309,1490,8416,298697.782,Buy_SRP,53.60637912287061,170697.782,133.4,57.1,H8
6580,6580,7941500170,2014-12-02,219000.0,3,1.0,970,7790,1.0,0,0,3,6,970.0,0,1967,0,98003,47.3165,-122.325,1150,8160,308739.394,Buy,20.623414280536423,89739.39399999997,41.0,29.1,H8
6581,6581,2329700440,2014-10-27,155000.0,3,1.5,970,8400,1.0,0,0,3,7,970.0,0,1966,0,98003,47.3284,-122.331,1230,8400,308739.394,Buy_SRP,43.82022471910112,153739.39399999997,99.2,49.8,H8
6582,6582,3674400035,2014-05-12,156000.0,3,1.0,970,8580,1.0,0,0,3,7,970.0,0,1959,0,98003,47.3363,-122.311,1430,11907,308739.394,Buy_SRP,43.457774555998554,152739.39399999997,97.9,49.5,H8
6583,6583,421049254,2014-10-02,179000.0,2,1.0,990,8760,1.0,0,0,3,7,990.0,0,1977,0,98003,47.3302,-122.305,1560,11880,312086.598,Buy_SRP,35.12142080463936,133086.598,74.4,42.6,H8
6584,6584,7875200005,2015-01-15,140000.0,3,1.0,1000,10560,1.0,0,0,3,7,1000.0,0,1955,0,98003,47.3217,-122.317,1190,9375,313760.19999999995,Buy_SRP,49.256977165639725,173760.19999999995,124.1,55.4,H8
6585,6585,7983100150,2014-06-02,199950.0,3,1.0,1010,7245,1.0,0,0,3,7,1010.0,0,1969,0,98003,47.3338,-122.306,1300,8236,315433.802,Buy_SRP,27.52808988764045,115483.80200000003,57.8,36.6,H8
6586,6586,8588000610,2014-11-10,210000.0,3,1.0,1040,8125,1.0,0,0,3,7,1040.0,0,1956,0,98003,47.3171,-122.316,1200,9375,320454.608,Buy,23.885465748459588,110454.60800000001,52.6,34.5,H8
6587,6587,9315100030,2014-05-15,190000.0,3,1.0,1090,8520,1.0,0,0,3,7,1090.0,0,1967,0,98003,47.3364,-122.307,1190,8520,328822.618,Buy_SRP,31.134469010511058,138822.61800000002,73.1,42.2,H8
6588,6588,3317010130,2015-03-17,236000.0,3,1.75,1090,7647,1.0,0,0,3,7,1090.0,0,1994,0,98003,47.2613,-122.302,1660,9219,328822.618,Buy,14.46176150779268,92822.61800000002,39.3,28.2,H8
6589,6589,3392100050,2014-06-25,205000.0,3,1.0,1230,8750,1.0,0,0,3,6,1230.0,0,1965,0,98003,47.3266,-122.334,1230,8750,352253.046,Buy,25.69771656397245,147253.04599999997,71.8,41.8,H8
6590,6590,7985000100,2014-10-21,222000.0,3,1.75,1240,7560,1.0,0,0,3,8,1070.0,170,1967,0,98003,47.333,-122.3,1650,7560,353926.648,Buy,19.53606379122871,131926.648,59.4,37.3,H8
6591,6591,818500100,2014-06-03,174500.0,2,2.5,1240,2689,2.0,0,0,3,7,1240.0,0,1986,0,98003,47.3236,-122.323,1430,3609,353926.648,Buy_SRP,36.75244653860095,179426.648,102.8,50.7,H8
6592,6592,818500490,2014-10-09,153503.0,2,2.5,1240,3649,2.0,0,0,3,7,1240.0,0,1986,0,98003,47.3241,-122.322,1400,3721,353926.648,Buy_SRP,44.36281261326568,200423.648,130.6,56.6,H8
6593,6593,4222000320,2015-04-22,240000.0,3,1.0,1260,7920,1.0,0,0,3,7,1260.0,0,1966,0,98003,47.3452,-122.308,1300,7920,357273.85199999996,Buy,13.011960855382387,117273.85199999996,48.9,32.8,H8
6594,6594,3275300440,2014-11-20,230000.0,2,2.0,1260,10200,1.0,0,0,3,7,1020.0,240,1983,0,98003,47.2593,-122.312,1560,10200,357273.85199999996,Buy,16.63646248640812,127273.85199999996,55.3,35.6,H8
6595,6595,3392100140,2015-01-06,215000.0,3,1.0,1280,9775,1.0,0,0,3,6,1280.0,0,1964,0,98003,47.3262,-122.334,1230,8750,360621.056,Buy,22.073214932946716,145621.05599999998,67.7,40.4,H8
6596,6596,7983000200,2015-02-25,250000.0,3,1.0,1300,8284,1.0,0,0,3,7,1300.0,0,1968,0,98003,47.3327,-122.306,1360,7848,363968.26,Buy,9.387459224356654,194393.26,114.6,31.3,H8
6597,6597,7983000200,2014-10-05,169575.0,3,1.0,1300,8284,1.0,0,0,3,7,1300.0,0,1968,0,98003,47.3327,-122.306,1360,7848,363968.26,Buy_SRP,38.53751359188111,194393.26,114.6,53.4,H8
6598,6598,7983000200,2015-02-25,250000.0,3,1.0,1300,8284,1.0,0,0,3,7,1300.0,0,1968,0,98003,47.3327,-122.306,1360,7848,363968.26,Buy,9.387459224356654,194393.26,114.6,31.3,H8
6599,6599,7983000200,2014-10-05,169575.0,3,1.0,1300,8284,1.0,0,0,3,7,1300.0,0,1968,0,98003,47.3327,-122.306,1360,7848,363968.26,Buy_SRP,38.53751359188111,194393.26,114.6,53.4,H8
6600,6600,6603000030,2014-12-17,236000.0,3,1.75,1300,8976,1.0,0,0,3,7,1300.0,0,1967,0,98003,47.3357,-122.305,1430,9750,363968.26,Buy,14.46176150779268,127968.26000000001,54.2,35.2,H8
6601,6601,7466900220,2014-12-12,170000.0,2,1.0,1300,11400,1.0,0,0,3,7,1300.0,0,1961,0,98003,47.3459,-122.299,1360,9750,363968.26,Buy_SRP,38.38347227256252,193968.26,114.1,53.3,H8
6602,6602,1140000190,2015-02-06,219950.0,3,1.0,1300,9620,1.0,0,0,3,7,1300.0,0,1971,0,98003,47.282,-122.331,1420,9620,363968.26,Buy,20.27908662558898,144018.26,65.5,39.6,H8
6603,6603,8588000315,2014-06-24,225000.0,3,1.75,1330,13102,1.0,0,0,3,7,1330.0,0,1968,0,98003,47.3172,-122.322,1270,11475,368989.066,Buy,18.448713301920982,143989.066,64.0,39.0,H8
6604,6604,3876540630,2015-02-27,205500.0,3,2.0,1330,8748,1.0,0,0,3,7,1330.0,0,1986,0,98003,47.2619,-122.298,1510,8584,368989.066,Buy,25.516491482421166,163489.066,79.6,44.3,H8
6605,6605,3584000400,2014-12-11,172000.0,3,1.0,1340,10260,1.0,0,0,3,7,1340.0,0,1968,0,98003,47.3173,-122.317,1250,8775,370662.66799999995,Buy_SRP,37.65857194635738,198662.66799999995,115.5,53.6,H8
6606,6606,3375300210,2014-09-18,250000.0,3,1.75,1350,8548,1.0,0,0,3,7,1350.0,0,1985,0,98003,47.3179,-122.33,1660,8538,372336.27,Buy,9.387459224356654,122336.27000000002,48.9,32.9,H8
6607,6607,7985000010,2015-04-15,251000.0,3,1.75,1350,10125,1.0,0,0,3,8,1350.0,0,1967,0,98003,47.3334,-122.298,1520,9720,372336.27,Buy,9.025009061254075,121336.27000000002,48.3,32.6,H8
6608,6608,7985100190,2015-01-06,248500.0,3,2.5,1360,7293,2.0,0,0,3,8,1360.0,0,1988,0,98003,47.3304,-122.302,1540,7353,374009.872,Buy,9.931134469010516,125509.87199999997,50.5,33.6,H8
6609,6609,7978800621,2014-08-11,229000.0,3,1.0,1370,56628,1.0,0,0,3,7,1370.0,0,1942,0,98003,47.3058,-122.306,1768,8702,375683.474,Buy,16.99891264951069,146683.474,64.1,39.0,H8
6610,6610,1502400140,2015-04-29,275900.0,3,1.75,1380,8400,1.0,0,0,3,7,1380.0,0,1967,0,98003,47.3117,-122.321,1540,8400,377357.076,Buy,0.0,101457.076,36.8,26.9,H8
6611,6611,6093900280,2014-05-07,209950.0,3,1.5,1380,11130,1.0,0,0,3,7,1380.0,0,1960,0,98003,47.3146,-122.323,1380,9200,377357.076,Buy,23.903588256614718,167407.076,79.7,44.4,H8
6612,6612,1502400300,2014-09-16,235000.0,3,1.75,1380,8362,1.0,0,0,3,7,1380.0,0,1967,0,98003,47.3121,-122.323,1380,8800,377357.076,Buy,14.824211670895249,142357.076,60.6,37.7,H8
6613,6613,3322049126,2014-07-21,261000.0,4,1.0,1390,17739,1.0,0,0,3,7,1390.0,0,1958,0,98003,47.3457,-122.302,1230,7840,379030.67799999996,Buy,5.400507430228341,118030.67799999996,45.2,31.1,H8
6614,6614,7153400010,2014-08-12,190500.0,3,2.0,1390,10155,1.0,0,0,3,7,1130.0,260,1980,0,98003,47.2575,-122.305,1790,10155,379030.67799999996,Buy_SRP,30.953243928959772,188530.67799999996,99.0,49.7,H8
6615,6615,9268710140,2015-02-24,191950.0,2,2.5,1390,1302,2.0,0,0,3,7,1390.0,0,1987,0,98003,47.3081,-122.329,1390,2052,379030.67799999996,Buy_SRP,30.427691192461037,187080.67799999996,97.5,49.4,H8
6616,6616,9268710220,2014-05-28,186950.0,2,2.0,1390,1302,2.0,0,0,3,7,1390.0,0,1986,0,98003,47.3089,-122.33,1390,1302,379030.67799999996,Buy_SRP,32.2399420079739,192080.67799999996,102.7,50.7,H8
6617,6617,2268000500,2014-07-21,229900.0,3,1.0,1440,11925,1.0,0,0,3,7,1440.0,0,1968,0,98003,47.2738,-122.3,1440,10425,387398.68799999997,Buy,16.672707502718374,157498.68799999997,68.5,40.7,H8
6618,6618,7984400050,2014-09-22,207000.0,3,1.5,1460,11100,1.0,0,0,3,7,1460.0,0,1956,0,98003,47.3253,-122.298,1460,11100,390745.892,Buy,24.972816237767304,183745.892,88.8,47.0,H8
6619,6619,4222200280,2014-10-21,225000.0,3,2.0,1460,7740,1.0,0,0,3,7,1460.0,0,1968,0,98003,47.3467,-122.306,1540,7644,390745.892,Buy,18.448713301920982,165745.892,73.7,42.4,H8
6620,6620,4222200120,2015-02-05,240000.0,3,2.0,1460,7526,1.0,0,0,3,7,1460.0,0,1968,0,98003,47.3463,-122.304,1580,7526,390745.892,Buy,13.011960855382387,150745.892,62.8,38.6,H8
6621,6621,2019200220,2015-02-26,269000.0,3,2.25,1470,8682,1.0,0,0,3,7,1160.0,310,1985,0,98003,47.2729,-122.299,1670,8359,392419.49399999995,Buy,2.5009061254077536,232419.49399999995,145.3,31.5,H8
